YEAR,CONF ID,CONF,BADJ EM,BADJ O,BADJ D,BARTHAG,G,W,L,WIN%,EFG%,EFGD%,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST %,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB
2009,1,A10,4.1,103.8,99.7,0.614,180,77,103,42.77777778,49.4,49.3,33.3,36.5,20.8,19.5,32.5,67.3,32.7,67.5,67.3,47.9,48.1,34.9,34.5,9.3,9.8,53.4,57.9,67.5,32.5,66.9,33.1,66.9,77.165,80.241,1.673,28.691,68.4,69.8,1.005,1.029,28.487,-2.5
2009,13,CUSA,3,102.8,99.8,0.584,148,51,97,34.45945946,46.8,49.6,33.7,42.5,19.4,18.5,30.9,67.5,32.5,69.1,66.6,45.6,49,33,33.9,7.5,9.1,50.1,54.4,67.7,32.3,68.4,31.6,66.8,76.897,80.254,1.659,30.586,70.8,72,0.985,1.056,34.093,-2.7
2009,19,MVC,2.2,102.4,100.2,0.562,126,47,79,37.3015873,48.4,50.2,35.7,40.9,21.9,19.7,30.4,68.4,31.6,69.6,64.1,47.2,47.9,33.7,36.4,7.2,9.6,53.6,57.1,64.1,35.9,64.6,35.4,65.2,76,79.367,1.682,13.95,72.6,70.5,0.981,1.042,28.665,-3
2009,32,WAC,-0.7,101,101.7,0.48,121,47,74,38.84297521,48.8,49.9,35.1,38.7,21.9,19,32.7,65.7,34.3,67.3,66,47.8,49.4,34.3,33.9,8.8,10.1,51.8,54.8,71.1,28.9,68.6,31.4,66.4,77.327,80.288,1.575,19.705,67.7,70.2,0.987,1.055,24.777,-3.7
2009,14,Horz,-1.1,99.3,100.4,0.468,148,56,92,37.83783784,46.6,48.9,33,40.8,22.1,20.1,32.3,66.4,33.6,67.7,64.7,44.2,47.3,34.3,34.5,7.9,10.3,54.9,56.5,66.4,33.6,65.6,34.4,65.5,76.586,79.767,1.744,15.992,69.6,69.6,0.953,1.029,27.15,-3.9
2009,12,CAA,-1.2,100.3,101.5,0.466,171,66,105,38.59649123,47.3,49.4,31.8,37.1,20.6,19.7,32.7,65.8,34.2,67.3,65.1,46.3,48.5,32.8,34,7.9,9.6,53.2,57.4,66.4,33.6,66.3,33.7,65.7,76.545,79.642,1.624,18.105,68.4,68.9,0.979,1.036,21.883,-4.4
2009,33,WCC,-1.6,99.9,101.5,0.454,109,38,71,34.86238532,47.5,50.5,34.5,37.2,22.6,18.8,32.5,67.6,32.4,67.5,66,45.4,48.2,34.7,36.7,8.2,10.1,50.8,57.8,67.8,32.2,66,34,66.3,77.155,80.497,1.487,15.315,69.9,68.9,0.96,1.053,27.965,-3.9
2009,16,MAAC,-2,99.1,101.1,0.443,152,61,91,40.13157895,46,48.8,35.9,40.5,21.3,20.9,33.3,65.7,34.3,66.7,68,44.6,47.9,32.6,33.9,8.8,11.9,50.4,55.8,67.4,32.6,68.7,31.3,67.4,76.042,79.203,1.524,7.801,67.5,68.7,0.959,1.017,21.964,-4.6
2009,11,BW,-2.8,100.7,103.5,0.422,132,47,85,35.60606061,49.6,52.1,33.1,38.3,21.2,20.4,30.4,67.7,32.3,69.6,66.2,47.7,51.5,35.5,35.4,5.8,8.1,53.3,57.5,65.1,34.9,64.3,35.7,66.7,76.375,79.77,1.84,9.409,69.9,71,0.995,1.059,20.951,-5.2
2009,3,AE,-3.7,98.3,102,0.395,135,54,81,40,47.4,49.3,33.7,40.1,21.1,20.2,31.5,66.8,33.2,68.5,65.5,46.1,49.5,33.3,32.7,7.5,10.1,51.3,56.4,65.8,34.2,65.5,34.5,66.1,76.301,79.179,1.584,6.334,68.3,67.4,0.973,1.022,17.84,-5.4
2009,30,Sum,-4.5,99.9,104.4,0.376,156,46,110,29.48717949,48.3,52.5,32.1,39.1,20.7,19.9,30.8,66.6,33.4,69.2,65.3,46.4,52.1,34.7,35.7,6.4,10.6,51,56.2,67.4,32.6,68.6,31.4,66,76.082,79.202,1.625,1.79,70.4,70.8,0.983,1.075,23.918,-6.1
2009,22,OVC,-5.8,100.2,106,0.344,149,48,101,32.2147651,48.9,52,34.5,37.7,21.1,19.8,33.7,65.2,34.8,66.3,67.9,47.3,50.4,35,36.8,7.2,9.7,50.7,59.3,69.2,30.8,66.3,33.7,67.5,75.978,78.84,1.665,9.324,68.9,69.5,1.007,1.076,17.652,-6.4
2009,26,SB,-5.8,98.8,104.6,0.342,193,58,135,30.05181347,48.1,50.5,34.3,40.8,21.8,18.6,31.8,67.1,32.9,68.2,66.2,46.5,49.2,34.3,35.5,7.5,9.6,48.1,55,68.1,31.9,68.7,31.3,66.3,76.204,79.326,1.824,11.203,69,70.9,0.975,1.066,19.843,-6.3
2009,17,MAC,-6,95.1,101.1,0.331,172,48,124,27.90697674,46.3,49,31.7,43.3,23.6,20.6,33.1,67.1,32.9,66.9,64.3,45.4,48.1,32.1,33.9,7.6,9.5,51,57.5,67.9,32.1,67.3,32.7,65.2,76.291,79.373,1.788,9.034,65.3,68.7,0.92,1.02,22.528,-6
2009,29,Slnd,-6.2,96.9,103.1,0.329,175,57,118,32.57142857,46.5,51.2,35.3,43.6,21.9,20.8,32.5,66.8,33.2,67.5,69.2,45.6,50.4,32.4,35.3,8.5,10.2,51.8,57.3,67.1,32.9,67.6,32.4,68.5,75.76,79.154,1.864,5.418,66.8,68.3,0.954,1.046,20.379,-5.8
2009,9,BSky,-7.2,98.2,105.4,0.307,137,37,100,27.00729927,49.3,52.6,32.5,40.7,21.7,18.9,29.9,69.2,30.8,70.1,64.6,47.3,51.1,35.6,37,7.2,9.8,50.5,56.6,67.2,32.8,66.4,33.6,65.6,76.329,79.994,1.976,5.259,67.2,71.9,0.972,1.081,21.336,-6.7
2009,27,SC,-8,99.2,107.2,0.291,183,61,122,33.33333333,49,52.7,34,38.3,21.7,19.1,32.7,66.2,33.8,67.3,67.5,47.8,51.7,34.1,36.3,6.1,9.7,49.8,54.8,63.6,36.4,64.6,35.4,67,76.347,79.366,1.57,4.642,67.9,68,0.993,1.089,19.352,-6.3
2009,5,ASun,-8.2,96.2,104.4,0.281,168,45,123,26.78571429,46.6,50.6,33.6,39.9,22.8,20.3,32.8,65.3,34.7,67.2,69.1,44.9,50,33.2,34.5,7.7,10.7,51.4,57.4,65.9,34.1,64.6,35.4,68,76.367,79.307,1.615,7.967,67.5,67.6,0.946,1.05,19.807,-7.1
2009,15,Ivy,-8.8,94.8,103.6,0.265,111,35,76,31.53153153,47.6,50.2,34.1,38.4,21.7,20.6,28.2,68.5,31.5,71.8,65.2,46.4,49.5,33.3,34.4,7.1,10.4,54.7,57.1,67.3,32.7,69.5,30.5,65.7,76.87,79.811,1.632,7.764,68.2,68.4,0.943,1.019,15.121,-6.6
2009,10,BSth,-9.1,96.8,105.9,0.263,140,44,96,31.42857143,48.1,51.4,31.1,34.5,22.3,20,31.6,64.6,35.4,68.4,69.4,47,51.5,33.4,34.2,7.3,10.7,51.9,58.5,63.5,36.5,64.7,35.3,68.3,76.034,78.711,1.462,4.475,65.7,69.6,0.958,1.067,19.155,-6
2009,25,Pat,-9.6,93.2,102.8,0.245,129,44,85,34.10852713,45.8,48.3,31.8,40.8,22.7,20.3,30,69.2,30.8,70,66.4,44.3,47.6,32.5,33,7.3,9.5,54.4,56.2,65.8,34.2,66.6,33.4,66.8,76.037,79.489,1.759,9.246,69.4,69.2,0.921,0.999,14.12,-7.4
2009,21,NEC,-10.2,96.2,106.4,0.239,183,60,123,32.78688525,48.6,50.9,34.4,37.3,23,20.2,32.3,65.8,34.2,67.7,67.1,47.4,49.6,34.1,35.7,7.9,9.4,53.1,58.1,67.7,32.3,68.1,31.9,67.2,75.779,78.745,1.694,2.32,67.6,68.9,0.967,1.048,14.947,-7.7
2009,18,MEAC,-14.1,91.9,106,0.162,181,47,134,25.96685083,44.9,50,33.4,37.6,23.4,21.5,32.5,63.3,36.7,67.5,66.5,43.9,49.5,31.5,34,7.8,9.6,46.4,54.8,68.9,31.1,65.6,34.4,66.6,75.922,79.054,1.646,2.077,65.1,67.8,0.907,1.036,17.785,-8.3
2009,31,SWAC,-17.3,91.2,108.5,0.12,170,34,136,20,45.2,52.3,34.6,43,23.7,20.9,31.1,63.2,36.8,68.9,70.1,45,51.5,30.4,36,6,9.8,46.2,58.5,70.7,29.3,68.7,31.3,69.2,75.887,78.683,1.848,3.142,64.3,67.1,0.895,1.073,20.763,-9.1
2009,35,ind,-18.8,90,108.8,0.101,179,32,147,17.87709497,44.4,52.9,30.9,42.1,23.4,20.2,29.2,63.1,36.9,70.8,68.9,42.4,52.8,31.9,35.4,6.4,10.9,51.1,59.8,65.1,34.9,67.8,32.2,68.5,75.517,78.692,1.752,0.749,66.4,68.4,0.879,1.095,21.852,-7.9
2008,23,P10,17.8,111.8,94,0.88,121,61,60,50.41322314,51.2,48.6,33.7,37.3,20.4,17.8,31.9,68.1,31.9,68.1,65.2,49.4,47.9,36.7,33.5,8.5,9,54.1,54.5,67.9,32.1,68.4,31.6,66.1,77.43,80.771,1.467,63.073,71.2,70.5,1.037,1.036,52.924,1.6
2008,2,ACC,13.4,109.4,96,0.818,134,60,74,44.7761194,49.2,50.4,35.1,38.6,21.1,19.5,34.3,67,33,65.7,71.5,48.1,49.2,34.5,35.3,9.7,12,47.9,54.7,69.6,30.4,67.6,32.4,69.9,77.469,80.388,1.479,66.945,70.2,70.8,1.014,1.05,50.002,0.7
2008,8,BE,11.7,108.1,96.4,0.789,185,76,109,41.08108108,48.4,49.3,34.1,36.9,20.4,19,33.7,65.5,34.5,66.3,67.1,47.8,47.3,33.2,35.5,10,10.8,53.8,57.5,67.5,32.5,66.1,33.9,66.9,77.205,80.723,1.485,60.678,68.2,68.8,1.008,1.047,47.323,-0.1
2008,6,B10,10.6,106.4,95.8,0.77,124,49,75,39.51612903,48.8,49.9,28.4,35.9,22,19.5,32.7,67.6,32.4,67.3,63.3,47.1,49,34.5,34.4,9,10.8,57.1,61.8,63.2,36.8,62.7,37.3,64.7,77.352,80.71,1.491,57.151,68.7,69.4,0.98,1.034,48.008,-0.2
2008,7,B12,10.4,107.7,97.3,0.763,127,44,83,34.64566929,48.5,50.6,32.9,41.1,21,18.1,31.9,67.5,32.5,68.1,67,47.6,48.9,33.5,36.1,8.2,10.7,49.1,53.5,66.4,33.6,67.8,32.2,67.1,77.068,80.563,1.623,52.334,68.8,70.9,0.989,1.07,52.16,-0.3
2008,28,SEC,9.6,107.3,97.7,0.746,125,47,78,37.6,49.2,50.6,30,36.2,20.2,19.3,34,65.6,34.4,66,68.2,48.7,49.9,33.3,34.5,9.8,12.3,51.5,55,64.1,35.9,64.9,35.1,67.4,77.244,80.523,1.524,62.332,65.5,69.6,1.01,1.062,44.583,-0.6
2008,1,A10,4.3,104.7,100.4,0.618,180,75,105,41.66666667,49.6,51.2,33.8,38.6,21,20.2,31.8,65.9,34.1,68.2,67.2,47.7,50,35.3,35.6,9.3,11.7,53.9,59.2,64,36,63.7,36.3,67.4,77.065,80.066,1.819,24.809,69.4,71.2,1.007,1.064,33.848,-1.8
2008,19,MVC,2.7,103.4,100.7,0.576,128,45,83,35.15625,48.3,51.4,33.9,39.6,22.2,20,32.2,68.3,31.7,67.8,63.3,46.8,48.7,33.9,37.3,7.5,10.1,56.6,59.7,62.9,37.1,62.9,37.1,65.2,75.942,79.242,1.886,11.535,70.9,72,0.982,1.058,33.249,-2.6
2008,20,MWC,1.3,100.9,99.6,0.537,111,39,72,35.13513514,48.4,51,32.1,39.1,21.5,19.4,28.1,70.5,29.5,71.9,65.8,46.3,49.4,34.7,35.9,7.5,9.8,54.8,60.7,63.1,36.9,64.5,35.5,66.4,76.98,80.3,1.734,24.043,69.4,70.7,0.96,1.04,33.055,-2.7
2008,13,CUSA,0,101.5,101.5,0.5,141,46,95,32.62411348,46.8,50.8,37.4,43.8,21.8,19.8,31.9,66,34,68.1,68.2,46,48.7,32.3,36.7,8.9,10.3,49.8,57.7,66.1,33.9,66.4,33.6,67.8,76.906,80.254,1.699,28.851,69.7,68.4,0.964,1.06,32.653,-2.9
2008,14,Horz,-0.6,100.9,101.5,0.483,141,48,93,34.04255319,47.8,51.5,30.3,39.6,20.4,19.5,29.5,68.6,31.4,70.5,64.4,46.4,49.3,33.6,37,8.2,9.6,49.8,57,65.2,34.8,64.8,35.2,65.9,76.377,79.36,1.807,14.083,68.7,69.4,0.969,1.053,28.161,-4
2008,17,MAC,-2.4,99,101.4,0.432,169,46,123,27.21893491,47.7,50.9,33.3,43.9,23,21.3,32.6,64.9,35.1,67.4,65.6,46.7,49.5,33,35.7,8.5,10.3,50.5,55.9,64.5,35.5,66.5,33.5,66.4,75.95,78.852,1.77,6.259,69.3,70.2,0.956,1.052,26.464,-5.2
2008,27,SC,-3.2,101.3,104.5,0.412,159,54,105,33.96226415,49.7,52.6,28.9,35.7,21.2,19.7,30.9,66.4,33.6,69.1,67.1,47.9,51.4,35,36.7,7.1,10.6,52.9,57.1,62.1,37.9,64.8,35.2,67.3,76.232,79.376,1.495,5.449,68.1,68.6,0.992,1.077,24.29,-4.4
2008,33,WCC,-3.2,100.3,103.5,0.411,113,40,73,35.39823009,49.2,52.4,34.7,37.8,23.6,20.7,32,66.9,33.1,68,68.1,48.1,51.1,34.2,36.7,8.2,10.1,51.9,58.2,67.4,32.6,66.8,33.2,67.9,77.151,80.398,1.336,17.025,69,68.8,0.969,1.056,26.918,-4.2
2008,25,Pat,-3.9,98.6,102.5,0.39,126,54,72,42.85714286,49.4,49.3,35.1,40.7,24,22,32.7,65.6,34.4,67.3,65.8,46.4,46.8,36.5,35.8,7.8,10.4,55.2,59,63.7,36.3,64.1,35.9,66.3,76.221,79.572,1.804,8.994,71.7,69.8,0.978,1.015,15.872,-5.4
2008,12,CAA,-4.7,97.9,102.6,0.368,174,57,117,32.75862069,47,50.5,32.1,38.1,22.2,20.7,32.9,66.9,33.1,67.1,65.8,45.4,49.6,33.5,34.8,8.6,10,51.2,57.2,66.3,33.7,67.1,32.9,66.4,76.815,79.922,1.644,15.276,68.6,69.9,0.959,1.034,20.115,-5.6
2008,16,MAAC,-5,99.6,104.6,0.363,154,55,99,35.71428571,47.6,51.7,33.7,39.9,21.1,19.9,34.3,65,35,65.7,68.2,46,49.5,33.7,37.2,8.6,11.5,50,57.1,64.9,35.1,64.8,35.2,67.7,75.947,79.086,1.432,10.196,69,67.7,0.988,1.064,18.666,-5.8
2008,30,Sum,-5.7,99.5,105.2,0.345,151,39,112,25.82781457,48.7,52.6,35.4,42.1,22,19.6,30.6,66.4,33.6,69.4,67.5,46.4,50.8,35.7,37.8,7.2,9.8,50.8,59.5,68.9,31.1,69.1,30.9,67.5,76.499,79.757,1.691,1.815,71.7,71.4,0.978,1.087,24.307,-6.3
2008,26,SB,-5.7,98.7,104.4,0.344,178,57,121,32.02247191,48.8,52.6,36.3,42,22.8,20.7,31.3,66.6,33.4,68.7,67.3,47.1,51.1,34.7,37,7.1,9.3,48,56.1,64.9,35.1,65.2,34.8,67.3,76.253,79.504,1.841,11.513,69.8,70.4,0.974,1.07,21.68,-5.2
2008,32,WAC,-6.1,99.5,105.6,0.335,126,40,86,31.74603175,49.5,52.2,32,38.3,21.8,18.7,31.1,67.8,32.2,68.9,69,48.5,50.7,34.4,36.9,7.3,8.8,51.9,57,68.9,31.1,67.8,32.2,68.7,77.033,80.18,1.972,11.241,67.3,70,0.978,1.079,22.577,-5.3
2008,11,BW,-6.8,97.7,104.5,0.316,130,45,85,34.61538462,49.8,53.2,32.4,39.7,22.2,21,28.2,68,32,71.8,67.3,47.8,52.8,35.7,36,6,8.2,53,57.8,63.9,36.1,65.1,34.9,67.3,76.027,79.278,1.91,8.762,70.2,70.3,0.965,1.059,20.784,-5.3
2008,3,AE,-6.9,98.4,105.3,0.315,138,47,91,34.05797101,48.8,51.6,33.8,39.4,21.6,20,31.4,66.3,33.7,68.6,67.1,46.1,49,35.9,37.5,7.3,10.8,52.5,57.6,65.1,34.9,63.9,36.1,67.3,76.102,79.197,1.624,6.426,70.4,69.4,0.985,1.062,16.691,-6.5
2008,21,NEC,-6.8,97.5,104.3,0.315,170,75,95,44.11764706,48.5,50.8,33.5,34.8,22.2,20.7,32.8,67.2,32.8,67.2,69.1,46.7,50.7,34.6,34,6.6,9.6,51.2,56.8,66.5,33.5,65.6,34.4,68.3,75.61,78.677,1.649,4.569,68.9,70,0.983,1.033,13.437,-5.6
2008,29,Slnd,-6.7,95.4,102.1,0.314,165,59,106,35.75757576,47.2,50.4,37.4,42.1,24.4,21.7,32.8,66.9,33.1,67.2,69.8,46.3,48.9,32.7,35.5,8.4,10.4,53.3,58.1,66.3,33.7,66.7,33.3,68.8,75.968,79.561,1.868,4.331,66.8,68.2,0.936,1.023,19.528,-5.1
2008,9,BSky,-8.8,96.9,105.7,0.269,135,36,99,26.66666667,48.7,52.3,35.5,40.9,23.5,19.7,30.3,67.6,32.4,69.7,66.5,47.2,51,34.4,36.5,7.2,10.2,53.1,60.6,64.8,35.2,64.8,35.2,67.2,76.178,79.752,1.869,3.67,70.7,70.8,0.958,1.075,21.854,-6.7
2008,10,BSth,-10.1,98.1,108.2,0.245,112,30,82,26.78571429,49.4,53.1,30.3,33.5,21,19,29.9,65.1,34.9,70.1,68.1,47.7,52.4,34.6,36.2,7,9.7,55.4,61.3,60.6,39.4,61.2,38.8,67.8,75.978,79.122,1.683,3.449,67.9,67.5,0.987,1.096,18.4,-6.7
2008,15,Ivy,-10.4,96.3,106.7,0.235,117,38,79,32.47863248,48.7,52.7,33.7,38.2,22.1,19.9,29,67.8,32.2,71,65.5,47.8,51.4,33.6,36.9,7.3,9.6,53.7,59.2,64.8,35.2,66.4,33.6,66.1,76.619,79.597,1.761,6.807,70.7,70.6,0.961,1.069,17.199,-6.4
2008,22,OVC,-11,97.2,108.2,0.226,171,55,116,32.16374269,50.3,53.6,34.6,38.7,22.4,20.8,31.1,66.6,33.4,68.9,67.7,48.4,52.7,35.7,36.8,7.2,9.9,55.2,61,62.7,37.3,62.9,37.1,67.6,76.133,79.111,1.713,9.039,67.8,70.5,0.99,1.084,15.375,-8
2008,5,ASun,-11.1,95.4,106.5,0.22,187,54,133,28.87700535,47.6,52.1,33.5,41.7,23.1,21.8,32.5,63.4,36.6,67.5,70.9,46.3,51.1,33.3,36,7.1,10.7,51.3,59.1,64.9,35.1,64.4,35.6,69.6,76.372,79.194,1.632,6.229,67.1,66.8,0.951,1.061,17.643,-7.3
2008,18,MEAC,-15.7,91.8,107.5,0.14,176,47,129,26.70454545,45.5,51.7,33.1,37.9,24,20.9,32.9,62.5,37.5,67.1,66.7,45,50.9,31.1,35.4,7.6,10.3,44.8,60.1,70,30,65.8,34.2,67,75.951,79.037,1.791,4.541,64.5,66.3,0.906,1.066,19.41,-7.7
2008,35,ind,-18.7,90.2,108.9,0.103,162,27,135,16.66666667,45,54.5,31.3,39.2,25.6,21.1,30.4,63.1,36.9,69.6,68.5,42.2,53.5,33.4,37.5,5.7,12.4,52.6,60,65,35,65.7,34.3,68.1,75.529,78.734,1.671,1.135,65.7,69.3,0.866,1.105,22.836,-7.1
2008,31,SWAC,-18.9,89.5,108.4,0.1,158,44,114,27.84810127,44.6,50.7,33.6,40.8,23.5,20.2,31.5,65.3,34.7,68.5,69.8,42.4,50,33.1,34.9,7.6,11.1,47.2,54.9,68.9,31.1,68.6,31.4,69,76.242,79.138,1.867,2.903,64.5,67.9,0.892,1.054,16.624,-7.9
