YEAR,CONF ID,CONF,BADJ EM,BADJ O,BADJ D,BARTHAG,G,W,L,WIN%,EFG%,EFGD%,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST %,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB
2013,35,ind,-19.2,90.1,109.3,0.098,3,1,2,33.33333333,43.4,56,37.6,54.6,21.1,26.4,33,71.3,28.7,67,69.6,42.5,53.3,30.2,40.8,5.4,9.2,46.3,58,69.4,30.6,65.2,34.8,67.8,75.068,78.475,2.138,3.838,61.5,68.8,0.91,1.011,13.465,-0.7
2012,28,SEC,14.9,107.2,92.3,0.848,54,32,22,59.25925926,48,46.1,36.8,37.1,20.6,19.6,34.7,68.3,31.7,65.3,66,47,45.2,33.3,32.1,11.4,9.7,50.3,50,66.6,33.4,68.5,31.5,66,77.191,80.563,1.414,67.331,68.8,68.1,1.012,0.971,31.883,0.2
2012,6,B10,15.8,115.6,99.8,0.844,46,26,20,56.52173913,50.4,51.6,32.5,36.2,17.2,18.1,34.1,68.6,31.4,65.9,64,48,48.3,36.7,38.5,10.9,10.7,50.1,52.9,65.5,34.5,64.9,35.1,64.3,77.084,80.163,1.649,58.29,72.3,73.4,1.087,1.082,40.041,0.4
2012,7,B12,14.9,111.9,97,0.838,52,27,25,51.92307692,50.6,48.7,36.2,37.9,18.9,18.5,34.7,67.8,32.2,65.3,66.4,48.6,47.2,36.9,34.6,8.4,7.5,49.1,50,70.5,29.5,67.9,32.1,66.6,76.792,80.271,1.618,60.88,74,71.5,1.07,1.039,33.232,0
2012,8,BE,13.1,107.4,94.3,0.817,68,36,32,52.94117647,48.4,47.7,35.9,33.6,19.8,20.1,33.8,66.4,33.6,66.2,64.3,48,45.9,32.8,34.2,10.3,9.7,50.7,50.5,67.9,32.1,66.9,33.1,64.9,77.107,80.183,1.346,64.468,68.6,68.8,1.018,0.997,32.026,0
2012,25,Pat,12.7,112.6,99.9,0.798,4,3,1,75,55.9,45.4,44.8,48.3,14.4,20,27.7,74.3,25.7,72.3,67.6,53.6,46.3,39.8,29.3,11.4,5.8,56.1,46.9,62.4,37.6,60,40,69.9,76.188,79.333,1.726,4.039,69.7,69.7,1.168,0.943,3.403,-0.1
2012,2,ACC,10.8,106.1,95.3,0.775,58,31,27,53.44827586,48,48.4,40.6,31.9,19.9,20.3,30.5,67.6,32.4,69.5,66.5,46.3,47.9,34.5,33,9.7,8.6,50.6,51.8,68.1,31.9,67.1,32.9,66.6,77.668,81.095,1.533,63.218,70.6,73.2,0.999,1.006,32.696,0
2012,1,A10,11,110.7,99.7,0.769,43,26,17,60.46511628,50.6,48.6,36.6,39.2,18.6,19.7,32.3,65.4,34.6,67.7,66.5,48.6,46.7,36.3,35.3,10.6,10.4,51.1,50.4,66.4,33.6,69.9,30.1,66.3,76.615,79.954,1.66,28.115,73.9,71.8,1.065,1.039,25.028,0
2012,20,MWC,10.6,108.5,97.9,0.765,26,16,10,61.53846154,49.8,49.1,40.3,43.5,18.5,20.1,28.7,71.9,28.1,71.3,65.5,47.5,47.9,36.1,34.3,5.7,6.1,56.6,52.2,65.4,34.6,65.2,34.8,66.2,76.692,79.64,1.876,24.655,75.5,71.1,1.042,1,22.496,-0.1
2012,19,MVC,7.7,103.5,95.8,0.709,39,17,22,43.58974359,47.5,47.6,34.3,37.2,18.2,17.8,28.4,71.2,28.8,71.6,65.2,46,46.7,33.7,33.1,8,9.4,49.4,48.6,67.7,32.3,69.9,30.1,65.8,76.498,79.767,1.765,19.854,71.2,70.6,0.989,1.007,25.156,-0.7
2012,33,WCC,6.1,107.2,101.1,0.662,35,20,15,57.14285714,51.4,50.6,32.1,31.9,18.3,19.7,28.9,69.5,30.5,71.1,66.2,49.9,47.4,36,37.7,7.2,9.6,56,54.5,64.6,35.4,65.5,34.5,65.8,76.806,80.198,1.441,11.972,72.5,72.5,1.054,1.028,20.589,-0.4
2012,24,P12,5.3,102.9,97.6,0.648,50,18,32,36,48.4,49.1,36.4,36.3,20.9,18.4,31.8,68.4,31.6,68.2,66.1,47.5,47.2,33.8,35.5,9.3,10.5,48.1,51.2,70.9,29.1,68.4,31.6,65.7,77.168,80.543,1.579,53.804,66.9,68.1,0.981,1.031,29.312,-0.9
2012,13,CUSA,5.1,105.7,100.6,0.639,40,18,22,45,48.6,48.5,39,40.5,18,18.5,30.9,66.8,33.2,69.1,64.7,47.2,47,34.4,34.6,8.5,8.8,47,47.1,69.4,30.6,68.2,31.8,65.6,76.896,80.073,1.548,26.366,69.6,70.1,1.027,1.038,21.11,-0.7
2012,30,Sum,3.7,103.2,99.5,0.604,24,16,8,66.66666667,54.2,49.7,40,35.9,19.6,21.3,29.1,71.8,28.2,70.9,63.2,52.2,49,38.9,34,7,6.2,54.6,45.5,67.1,32.9,69,31,63.8,76.427,79.37,1.747,5.057,70.7,67.4,1.077,0.975,9.526,-0.4
2012,15,Ivy,2.4,94.5,92.1,0.573,11,6,5,54.54545455,50.6,43,40.7,37.5,23.7,19.7,25.2,69.5,30.5,74.8,66.4,46.4,42.7,37.5,29.1,8,14,70,52.1,57,43,72.7,27.3,66.3,76.825,79.788,1.683,8.678,68.2,65.6,0.955,0.916,11.849,-0.4
2012,16,MAAC,1.1,103,101.9,0.531,40,19,21,47.5,50.7,49.5,36,36,20.1,20.1,31.7,65.6,34.4,68.3,67.7,48.9,46.4,36.4,37.3,9.8,8.7,61.6,59.2,68.1,31.9,67.6,32.4,67.2,75.861,78.975,1.533,10.36,67.1,68.4,1.027,1.032,14.775,-1.1
2012,17,MAC,0.3,105.7,105.4,0.508,26,11,15,42.30769231,49.8,49.6,41.2,39.2,20.4,18.9,36.5,64.9,35.1,63.5,66.3,47.5,46.6,36.2,36.6,9.8,9.2,60,63.7,67.5,32.5,64.3,35.7,65.1,76.434,79.732,1.688,16.836,67.2,68.5,1.047,1.063,15.497,-0.7
2012,32,WAC,0,101.4,101.4,0.5,28,14,14,50,46.7,49,43.8,38.4,20,19.4,35.8,68.1,31.9,64.2,66.8,45.8,49.5,32.5,32,9.3,8.5,56.3,53.4,68,32,68.4,31.6,65.7,76.741,79.855,1.838,17.351,71.5,70,1.025,1.018,12.626,-1
2012,14,Horz,-0.3,101.2,101.5,0.492,12,6,6,50,49.1,51.2,35.1,45,20.5,21.2,32.2,65.1,34.9,67.8,67.7,51.1,52.5,29.9,32.1,8.6,9.4,49,52,68.2,31.8,69.7,30.3,67.9,76.367,79.84,1.657,20.356,69.9,66.7,1.005,1.044,18.609,-0.3
2012,5,ASun,-0.4,102.6,103,0.489,19,10,9,52.63157895,50.1,49.7,39.9,33.2,17.7,18.4,30,68.2,31.8,70,68.5,48.3,47.8,35.6,35.7,9.4,10.2,49.8,48.6,64.3,35.7,66.7,33.3,67.5,76.483,79.196,1.642,6.391,67.1,67.5,1.045,1.032,14.652,-0.5
2012,12,CAA,-0.8,99,99.8,0.477,45,19,26,42.22222222,45.6,48.3,37.4,40,21.5,20.5,34.7,66.6,33.4,65.3,64.4,43.7,47.6,32.9,33.1,9.1,10.4,47.3,48.8,68.1,31.9,66.1,33.9,64.8,76.762,79.557,1.496,17.353,67.4,66.7,0.966,1.001,16.995,-1.2
2012,26,SB,-1,102.1,103.1,0.472,34,15,19,44.11764706,47.8,49.7,36.8,42.1,19.9,21.3,32.5,66.5,33.5,67.5,65.8,44.2,45.6,37,39.6,11.3,11.4,50.2,48.2,68.5,31.5,69.9,30.1,65.9,76.02,79.076,1.657,13.973,68.7,70.8,1.003,1.03,14.54,-0.9
2012,9,BSky,-2.2,98.1,100.3,0.437,10,6,4,60,48.1,48.7,40.1,27.6,22.3,18.9,31.5,73.3,26.7,68.5,68.3,46.3,49.1,34.7,32,7.3,12.7,48.2,52.4,67.7,32.3,64.5,35.5,66.9,76.03,79.541,1.837,10.02,73,67.7,0.985,0.972,9.159,-0.3
2012,11,BW,-2.5,100.5,103,0.43,28,13,15,46.42857143,49.1,49.2,32.4,30.7,20.4,18.9,32.6,68.5,31.5,67.4,63.5,44.9,45.8,37.6,37,6.7,7.7,54.3,51.8,62.9,37.1,65.5,34.5,63.6,76.177,79.292,1.882,11.977,68.9,71.9,1.012,1.023,13.536,-1
2012,22,OVC,-3.2,98.9,102.1,0.41,32,16,16,50,50.8,50.5,39.2,41.3,21.5,22.2,31.6,67.5,32.5,68.4,65.1,49,51.5,36.3,32.4,7.8,8.5,54.2,54.9,66.7,33.3,66.6,33.4,65.5,75.862,78.867,1.861,6.121,67.1,69.5,1.013,1.016,10.768,-0.9
2012,29,Slnd,-5.2,98.4,103.6,0.356,29,13,16,44.82758621,47.8,48.2,39.1,41.5,20,19.8,32.4,66.3,33.7,67.6,67.1,47,47.6,32.9,33,8.1,8.1,48.8,53.2,68.1,31.9,67.2,32.8,66.8,76.06,79.104,1.779,3.238,68.1,69.8,0.999,1.028,9.639,-0.9
2012,27,SC,-5.4,100.4,105.8,0.354,33,17,16,51.51515152,49.3,49.4,36.7,37.6,18,18.6,32.5,67.3,32.7,67.5,67,49.7,50.4,32.4,31.4,7.5,7.9,47.5,43.6,65.8,34.2,67.2,32.8,65.7,76.618,79.544,1.561,10.737,67.5,67.5,1.04,1.033,8.27,-0.9
2012,3,AE,-5.4,94.8,100.2,0.346,20,10,10,50,46.3,45.3,36.4,34,19.6,19.8,30.6,68.9,31.1,69.4,64.5,46,43.5,31.1,32.6,10.5,9,53.7,50.6,63.2,36.8,66.8,33.2,64.4,76.258,79.401,1.581,4.182,69.7,71,0.978,0.959,7.297,-0.8
2012,21,NEC,-6.8,97.8,104.6,0.316,14,7,7,50,47,53.1,40.7,31.4,22.1,22.3,35.5,71,29,64.5,69.4,45.5,50.2,33.8,38.7,9.7,10,54.3,60.8,69.2,30.8,62.5,37.5,69.6,75.73,79.056,1.525,5.849,66.9,61.5,0.972,1.005,9.287,-0.4
2012,10,BSth,-8.5,102.8,111.3,0.286,18,6,12,33.33333333,49.5,56.3,32.4,42.4,19,21.3,32.4,67.6,32.4,67.6,66.2,48.3,55.8,34.4,38.2,6.6,7.9,48.3,55.7,65.1,34.9,65.7,34.3,65.4,75.849,78.872,1.79,4.922,74.3,70.9,1.042,1.106,11.904,-0.8
2012,18,MEAC,-9.3,92.9,102.2,0.25,47,22,25,46.80851064,46.4,46.2,40.7,40.7,21.8,22.5,33.7,64.4,35.6,66.3,64.9,45.7,43.6,31.9,34.4,10,8.8,46.4,50.1,67.4,32.6,67.7,32.3,64.3,76.371,79.439,1.915,4.922,66.4,68.5,0.96,0.969,6.16,-1.5
2012,34,GWC,-9.7,94.3,104,0.245,11,6,5,54.54545455,47.6,48.7,33.8,39.5,19.6,20.2,31,69,31,69,67.3,45.6,49.5,34.4,31.4,8.5,10,46.2,44.2,66.2,33.8,65.7,34.3,66.5,75.428,78.822,1.859,3.079,67.9,65.7,0.994,0.998,3.852,-0.7
2012,31,SWAC,-16.1,92.1,108.2,0.136,30,12,18,40,47.6,49.2,41.5,41.1,24.2,21.7,32.8,66.5,33.5,67.2,66.5,46.6,48.2,33.3,34.1,9.2,7.1,51.4,52.6,68.9,31.1,66.9,33.1,66.4,75.874,79.266,1.737,2.657,65.6,67.9,0.945,1.006,4.375,-1.6
2012,35,ind,-28.4,97.7,126.1,0.051,4,1,3,25,48.8,57.5,24.3,32.9,14.6,17.1,24.8,64.1,35.9,75.2,70.1,47.5,49.3,34.1,46.1,3.5,10.5,60.4,62.7,65.6,34.4,58.5,41.5,68.3,76.027,79.101,1.955,1.291,73.3,64.2,1.016,1.194,2.895,-0.7
2011,2,ACC,17.8,108.8,91,0.886,61,35,26,57.37704918,49.9,47.5,37.1,34.3,20.2,20.6,32.5,67.1,32.9,67.5,67.8,48.6,46.6,35.2,33.1,8.5,7.3,50.6,49.6,68.6,31.4,69.1,30.9,67.8,77.568,80.681,1.574,65.87,67.3,64.7,1.024,0.975,35.542,0.2
2011,8,BE,15.8,112.1,96.3,0.852,73,42,31,57.53424658,48.3,48.1,43.3,37.8,18.3,19.4,34.9,65.7,34.3,65.1,66.9,47.7,47,33,33.6,10.8,11,51.7,50.6,67.8,32.2,67.4,32.6,66.9,77.197,80.21,1.812,57.866,70.5,70.4,1.055,1.027,36.804,0.3
2011,6,B10,15,107.4,92.4,0.849,45,22,23,48.88888889,45.9,46,35.8,35.7,16.9,18.5,32.6,66.5,33.5,67.4,62.6,45,45.7,31.7,31.2,11.1,10.6,52.6,52.8,65,35,67.6,32.4,63.5,77.37,80.421,1.656,64.607,69.8,68.8,1.015,1,39.148,0
2011,7,B12,15,110.5,95.5,0.843,58,30,28,51.72413793,49,48.5,41.9,39.8,19.7,19.7,35.2,67.7,32.3,64.8,67.6,48.8,47.7,32.9,33.4,8.7,8.6,51.3,52.2,70,30,68.4,31.6,67.4,77.106,80.315,1.749,53.984,72.3,72.6,1.052,1.023,35.352,-0.1
2011,28,SEC,12.1,107,94.9,0.799,54,26,28,48.14814815,46.7,47,38.7,39.5,19.6,18.2,34,68.4,31.6,66,65.9,47.1,46,30.7,32.6,12.3,9,49,50.2,66.6,33.4,66.2,33.8,66.3,76.928,80.429,1.563,62.252,70.9,69.1,1.005,1.01,34.109,-0.3
2011,23,P10,11.5,106.5,95,0.788,43,20,23,46.51162791,50.6,48.7,33.4,38.1,20,19.7,31.4,68.3,31.7,68.6,68.5,47.7,48,37.5,33.4,9.2,8.6,52.2,48.2,66.3,33.7,66.2,33.8,68,76.862,80.245,1.543,60.857,67.7,70,1.019,1.015,32.811,-0.4
2011,20,MWC,10.4,107.7,97.3,0.763,41,25,16,60.97560976,51.2,48.5,34.6,34.5,20.5,21,33.9,65.3,34.7,66.1,66,52.6,47.6,32.1,33.6,8.1,7.9,48.1,47.5,68.8,31.2,67,33,66,77.25,80.464,1.744,27.56,70.7,70.5,1.048,1.009,25.786,-0.2
2011,14,Horz,8.2,106.3,98.1,0.716,24,13,11,54.16666667,48.3,48.8,44.8,44.9,19.2,21.5,30.1,66.9,33.1,69.9,66.5,46.2,47.6,34.7,34,5.5,7.6,50.7,46.5,64.7,35.3,63.8,36.2,66.8,76.432,79.795,1.908,19.073,70.4,72.5,1.022,1.019,25.173,-0.3
2011,1,A10,7.9,103.1,95.2,0.714,45,21,24,46.66666667,48.8,47.1,36,37.4,18.9,18.8,30,69.5,30.5,70,65.7,47.7,46.7,34.3,31.9,8.9,8.2,50.1,49.9,67.9,32.1,67.3,32.7,66.1,77.012,80.413,1.609,30.035,65.8,69,0.998,0.996,23.774,-0.6
2011,13,CUSA,6.7,105.3,98.6,0.681,41,22,19,53.65853659,49,48.3,45.1,43.2,20.4,20.1,32.4,67.3,32.7,67.6,66.1,48.2,47,33.9,34,8.1,8.4,49.3,53.2,67.4,32.6,67.6,32.4,66.6,76.672,79.933,1.811,27.929,67.2,68.8,1.02,1.016,22.037,-0.5
2011,19,MVC,5.9,100.1,94.2,0.668,35,18,17,51.42857143,47.1,45.7,34.5,37.7,20,18.2,29.2,71,29,70.8,63.7,43.8,43.2,35.7,34.2,10.1,10.6,50.2,49.1,66.1,33.9,69.2,30.8,65,76.786,79.926,1.822,14.913,69.5,69.9,0.969,0.974,21.599,-0.6
2011,12,CAA,4.1,105.2,101.1,0.612,41,20,21,48.7804878,50.1,51.2,38.7,40.6,19.4,19.4,31,68.5,31.5,69,64,48.1,49.8,36.4,36.2,8.5,8.8,51,51.3,68.6,31.4,69,31,65.3,76.6,79.786,1.719,19.898,65.4,63.5,1.024,1.034,19.451,-0.8
2011,33,WCC,4.2,108.1,103.9,0.612,34,15,19,44.11764706,49.6,52.3,39.8,43.7,18.6,18.2,32.2,69.9,30.1,67.8,65.8,47.9,50.1,35.6,37.9,5.7,7.7,48.4,44.7,68.8,31.2,67.3,32.7,65,76.89,80.177,1.597,11.854,72,71.3,1.051,1.086,24.009,-1
2011,30,Sum,2,106.1,104.1,0.555,30,16,14,53.33333333,51.9,50.2,39.9,34.5,19,17.2,34.9,67.3,32.7,65.1,65.5,50.9,50.1,36.2,33.6,6.9,6.9,52.2,49,71.3,28.7,71.5,28.5,65.5,76.664,79.475,1.688,5.006,69.3,72.1,1.083,1.074,15.707,-0.7
2011,15,Ivy,0.9,106.6,105.7,0.524,9,5,4,55.55555556,53.4,51.6,40,28.3,18.3,17.9,30.6,72.5,27.5,69.4,63.2,51.7,50.4,37.7,36.2,9.6,9.1,54.4,49.8,64.8,35.2,71.3,28.7,65,76.775,79.731,1.625,7.943,69,73.5,1.087,1.048,12.76,-0.3
2011,25,Pat,0.6,97.4,96.8,0.518,9,4,5,44.44444444,49.5,49.8,31.6,42.8,20.5,23.4,21.9,72.1,27.9,78.1,67.8,50.7,48.3,31.8,35,5.4,6.3,56.8,60,59.8,40.2,65.1,34.9,68.8,76.218,79.238,1.754,6.415,71.5,67.3,0.953,0.964,13.024,-0.4
2011,9,BSky,0.6,100.6,100,0.517,12,8,4,66.66666667,49,45.4,44.6,31.8,21.1,18.9,32.6,67,33,67.4,65.7,44.2,44.9,38.9,30.7,5.6,10,55.3,52.7,65.6,34.4,62.7,37.3,65.5,76.189,79.749,1.947,6.434,72.9,72.6,1.031,0.986,8.315,-0.3
2011,32,WAC,-0.4,102.4,102.8,0.489,22,9,13,40.90909091,47.4,49.3,42.4,43.1,20.7,18.2,31.9,71.1,28.9,68.1,68.3,45.2,47.7,35,35.1,7.2,7.4,49.5,48.8,69.5,30.5,67.5,32.5,67.8,76.993,80.209,1.658,16.958,73.9,74.4,1.008,1.039,17.219,-0.8
2011,16,MAAC,-0.6,98.6,99.2,0.483,32,14,18,43.75,48.3,47.6,35,36.9,21.4,21.5,30.4,64.7,35.3,69.6,66.1,48,47.4,32.7,32,11.2,10.6,53,54.3,67.5,32.5,67.3,32.7,66.4,76.188,79.276,1.621,8.038,68,70.5,0.974,0.995,16.543,-1
2011,17,MAC,-0.9,98.8,99.7,0.474,32,15,17,46.875,46.9,47,35.8,43.1,19.7,19.3,35.1,66.8,33.2,64.9,66.3,45.7,46.3,33,32.4,9.6,8.7,54.9,55.8,67.5,32.5,68.6,31.4,66.2,76.346,79.519,1.585,12.807,66.4,63.3,1,0.997,13.449,-0.9
2011,11,BW,-1.5,99.5,101,0.457,31,13,18,41.93548387,48.1,49,42.2,40.1,20.7,19.4,30.4,70.6,29.4,69.6,68.6,44.9,46.1,36.6,36.7,6.9,7.9,48.2,49.6,67.8,32.2,67.5,32.5,68.6,76.114,79.218,2.044,7.166,68.6,68,0.988,1.006,13.012,-1.3
2011,5,ASun,-2.5,99.4,101.9,0.429,30,14,16,46.66666667,47.8,47.7,42.6,43.2,21.8,21.9,37.6,65.2,34.8,62.4,66.1,45.2,44.8,35.5,35.5,11.8,11.9,50.8,54,67.7,32.3,65.3,34.7,66.3,76.476,79.132,1.555,6.068,65.8,68.7,1.01,0.995,10.9,-1
2011,27,SC,-3.1,101.3,104.4,0.414,42,19,23,45.23809524,48.4,47.8,39.5,44.2,19.4,19,33.5,64.5,35.5,66.5,65.9,47,45.6,34.2,35.6,8.1,8.8,50.2,47.6,68.1,31.9,71.1,28.9,65.6,76.463,79.453,1.823,10.107,68.9,69.2,1.024,1.041,12.338,-1.3
2011,3,AE,-3.5,100.3,103.8,0.403,22,12,10,54.54545455,47.4,47.4,30.8,32.7,18.8,18.4,32.5,67.7,32.3,67.5,61.2,43.2,44.9,36.3,34.4,9.1,9.2,48,49.4,62.5,37.5,63.6,36.4,62.5,76.552,79.895,1.755,3.48,68.1,67.8,1.006,1.006,9.042,-0.8
2011,10,BSth,-3.8,96,99.8,0.39,17,10,7,58.82352941,45.3,48.2,37.3,29.8,21.7,22.7,34.8,65.3,34.7,65.2,63.7,43,45.5,33.7,35,10.8,11.3,55.7,59.6,69.8,30.2,62,38,62.9,75.865,79.033,1.56,5.431,70.1,64.4,0.966,0.966,13.184,-0.4
2011,22,OVC,-4.8,94.4,99.2,0.361,21,10,11,47.61904762,45.6,46.8,46.2,41.5,20.9,20.4,29.6,70.2,29.8,70.4,65.4,43.5,45.2,33.7,33.7,10.2,9.8,53.7,55.5,70.6,29.4,69,31,64.6,76.125,78.923,1.805,5.697,71,71.7,0.957,0.984,10.843,-0.8
2011,26,SB,-5.7,97.6,103.3,0.342,42,19,23,45.23809524,46.2,49.6,41.3,45,18.8,20,32.4,68,32,67.6,65.9,44.9,48.2,32.7,35.1,8.3,8.6,50.2,49.4,68.2,31.8,68.3,31.7,66,75.836,79.122,1.955,13.312,69.7,69.7,1.004,1.034,8.841,-1.4
2011,21,NEC,-7.8,95.5,103.3,0.289,9,5,4,55.55555556,46.7,49.5,38.5,37.8,24,19.9,30.6,67,33,69.4,68.6,46,48.7,32,34.1,8.7,12.7,49.5,51.8,63.2,36.8,65.9,34.1,68.4,75.3,78.655,1.481,2.93,67.2,73.4,0.919,1.044,13.971,-0.2
2011,29,Slnd,-8.6,103.6,112.2,0.286,28,12,16,42.85714286,50.2,52.5,42.7,43.9,19,19.4,34.2,66.4,33.6,65.8,67.7,48.9,50.9,35.1,37.2,7.5,8,53.7,53,66.7,33.3,67.6,32.4,67.4,75.836,78.876,2.036,4.982,70.7,70.6,1.07,1.094,6.879,-1.1
2011,35,ind,-9,97.3,106.3,0.266,9,6,3,66.66666667,53.3,47.6,41.2,34.6,23.3,22.8,29.8,66,34,70.2,69.1,50,47.5,40.7,32,6.1,7,45.7,46.8,70.1,29.9,70.5,29.5,68,75.453,78.524,1.697,0.239,69.4,72.2,1.018,0.983,2.748,-0.4
2011,18,MEAC,-12.4,91,103.4,0.187,32,15,17,46.875,43.2,45.4,40.2,41.7,20.1,21,32.5,65.2,34.8,67.5,65.6,43.2,43.3,28.7,33.7,11.1,9.6,46.3,49.2,69.6,30.4,71,29,65.5,76.144,79.31,1.762,2.413,67.8,68.7,0.934,0.969,4.676,-1.3
2011,34,GWC,-15.3,87.2,102.5,0.135,21,9,12,42.85714286,43.5,46.7,39.1,38.6,20.5,22.2,30.3,67.9,32.1,69.7,68.6,42.8,47.2,30.1,30.4,6.4,9.3,45.6,49.9,69.9,30.1,69.3,30.7,67.9,75.604,78.635,1.689,2.306,67.6,63.9,0.917,0.939,3.836,-1.5
2011,31,SWAC,-19.1,88.1,107.2,0.095,23,10,13,43.47826087,43.2,46.6,51.4,54.4,22.7,23.2,31.8,64.6,35.4,68.2,67.3,42.6,44.2,29.8,34.5,9.8,10.9,51.9,57.1,68.4,31.6,68.3,31.7,66.5,75.729,79.219,1.978,4.145,68.5,67.9,0.919,0.981,3.501,-1.2
2010,8,BE,17.4,108.7,91.3,0.881,70,43,27,61.42857143,48.1,46.1,36.4,34.4,19.1,19.6,35.4,66.3,33.7,64.6,66,47.7,45.3,32.6,32.1,9.2,8.9,54.8,51.8,69.4,30.6,69.8,30.2,66,76.978,80.163,1.709,60.488,67.3,67.5,1.029,0.984,37.233,0.3
2010,7,B12,17.4,113.6,96.2,0.871,53,29,24,54.71698113,50.9,50,41.3,39.3,19.2,19.5,32.3,68.6,31.4,67.7,68.5,48.7,46.8,36.8,37.6,9.8,8.5,53.2,55.7,67,33,66.1,33.9,68.1,76.995,80.36,1.595,57.132,70.5,71.3,1.064,1.039,39.734,0.1
2010,2,ACC,15.9,107.7,91.8,0.863,54,33,21,61.11111111,48.5,46.5,37.7,35.2,20.8,20.2,35.6,67.1,32.9,64.4,66.8,47.5,46.5,34,31,10.3,8.4,49.3,47.1,70.8,29.2,67.5,32.5,66.6,77.962,80.905,1.615,70.601,67.4,64.3,1.02,0.967,34.55,0.2
2010,28,SEC,14.2,107.3,93.1,0.837,54,29,25,53.7037037,48.2,47.1,36.6,37.4,19.7,20.4,33.2,65.5,34.5,66.8,67.4,47.5,47.5,33.1,30.7,11.5,9.2,48.4,50.4,67.4,32.6,69.5,30.5,67.7,77.038,80.474,1.599,63.458,66.9,66.3,1.015,0.987,33.352,-0.2
2010,6,B10,12.5,107.6,95.1,0.805,49,23,26,46.93877551,47.4,49.1,35.3,37.4,18.9,20.6,32.8,68.8,31.2,67.2,66.1,47.5,47.7,31.5,34.5,8.3,9,53.5,52.6,66.2,33.8,65.2,34.8,66.6,77.148,80.242,1.521,64.138,71,71.5,1.015,1.011,34.231,-0.5
2010,20,MWC,12.3,109.9,97.6,0.797,24,15,9,62.5,53.7,50.4,40.2,39.8,21,19.4,29.8,71.9,28.1,70.2,66,52.4,51.1,37.4,32.6,7.4,6.6,54.3,50.7,65.3,34.7,66,34,66.7,77.397,80.403,1.48,28.568,75.4,72.5,1.061,1.026,29.163,0
2010,1,A10,11,106.2,95.2,0.779,41,22,19,53.65853659,48.6,47.2,35.1,35.3,19.2,19.1,31.1,67.9,32.1,68.9,65.6,47.2,44.4,34.2,35.4,9.6,9.4,52.9,50.7,66.9,33.1,67.9,32.1,65.9,77.011,80.307,1.558,29.958,66.4,69.2,1.005,1.004,32.861,-0.2
2010,23,P10,10.1,107.6,97.5,0.757,35,17,18,48.57142857,50.7,49.7,38,38.4,20.4,19.4,33.1,67.5,32.5,66.9,66.1,49.3,49.6,35.8,33.3,8.6,8.1,48.2,48.7,68.9,31.1,65.9,34.1,66.1,76.827,80.012,1.634,58.422,67.2,69.9,1.03,1.038,32.179,-0.4
2010,32,WAC,9.8,110.4,100.6,0.744,17,10,7,58.82352941,52.8,52.2,33.2,32.6,18.1,18.9,33.4,70.5,29.5,66.6,68.6,51.4,52.4,37.4,34.4,6.6,5.6,51.3,52.1,70.2,29.8,68,32,68.6,77.239,80.348,2.062,18.722,76.8,74.5,1.11,1.062,21.709,-0.2
2010,19,MVC,6.9,102.5,95.6,0.69,31,15,16,48.38709677,48.8,46.9,32.8,38.6,19.7,19.3,26.8,68.8,31.2,73.2,62.3,46.8,44.6,34.9,34.4,8.8,7.7,49.3,49.1,63.3,36.7,66.5,33.5,64.5,76.322,79.881,1.676,13.473,71,71.8,0.985,0.996,23.406,-0.6
2010,33,WCC,6,105.9,99.9,0.662,34,18,16,52.94117647,49.7,49.2,46.3,41.5,20.3,18.8,32.1,69.7,30.3,67.9,66.3,47.9,49.1,35.7,33,7,9.8,49.5,52,68.1,31.9,65.8,34.2,66.8,77.17,80.571,1.483,14.919,73.4,71.8,1.035,1.041,24.463,-0.7
2010,14,Horz,5.3,105.3,100,0.644,23,11,12,47.82608696,50.5,52.9,36.5,39.5,21.3,22.8,30.7,68.1,31.9,69.3,67.1,49.6,49.7,34.6,39.7,6.6,9.1,52.4,50.6,62.1,37.9,67.1,32.9,67.1,76.173,79.239,1.885,15.337,72.2,71,1.019,1.031,20.726,-0.6
2010,13,CUSA,4.9,104.5,99.6,0.635,42,20,22,47.61904762,48,49.7,40.7,36.5,19.7,19.3,34,66.9,33.1,66,65.2,47.4,49.4,32.8,33.5,8.6,7.8,48.1,50.4,66.8,33.2,65.6,34.4,65.4,76.786,80.194,1.701,30.015,69.2,71,1.018,1.045,23.581,-0.8
2010,12,CAA,3.6,101.2,97.6,0.603,42,19,23,45.23809524,47.1,46.4,34.2,38.9,20.6,19.9,34.8,65.1,34.9,65.2,64.4,46.8,45.3,32,32.5,10.3,9.2,50.8,51.5,70.6,29.4,68.6,31.4,65.3,76.666,79.886,1.725,18.462,68.7,69.6,0.99,1.001,20.779,-1
2010,16,MAAC,0.9,100.2,99.3,0.526,30,15,15,50,46.7,46.4,37.1,38.9,20.6,22.9,35.2,62.7,37.3,64.8,66.9,47.2,47.1,30.6,30,9.9,9.9,50.9,52.7,66.1,33.9,67,33,67.7,76,79.106,1.691,9.848,70.7,71.7,1,0.98,13.459,-1
